Timestamp,Dev,Status,Ax,Ay,Az,Filt,RMS,Cross,Type,Med
55:54.0,MG-001,2,0.416,-0.03,-0.06,0.169,0.422,-0.013,Fall,Fall Detected
55:54.0,MG-001,2,0.485,0.137,0.733,0.452,0.89,0.066,Fall,Fall Detected
55:54.0,MG-001,2,-0.087,-0.296,-0.373,0.252,0.484,0.026,Fall,Fall Detected
55:54.0,MG-001,2,-0.085,-0.531,0.35,0.322,0.642,0.045,Fall,Fall Detected
55:54.0,MG-001,2,-0.41,-0.545,-0.097,0.35,0.689,0.223,Fall,Fall Detected
55:54.0,MG-001,2,-0.27,-0.444,0.326,0.346,0.613,0.12,Fall,Fall Detected
55:54.1,MG-001,2,-0.937,-0.276,0.365,0.526,1.043,0.259,Fall,Fall Detected
55:54.1,MG-001,2,0.221,-0.575,-0.94,0.579,1.124,-0.127,Fall,Fall Detected
55:54.1,MG-001,2,-0.599,0.096,0.714,0.47,0.937,-0.057,Fall,Fall Detected
55:54.1,MG-001,2,-0.03,-0.248,-0.019,0.099,0.25,0.007,Fall,Fall Detected
55:54.1,MG-001,2,-0.584,0.651,-0.681,0.639,1.109,-0.38,Fall,Fall Detected
55:54.1,MG-001,2,-0.499,0.182,-0.628,0.436,0.822,-0.091,Fall,Fall Detected
55:54.1,MG-001,2,0.287,-0.635,0.655,0.526,0.957,-0.182,Fall,Fall Detected
55:54.1,MG-001,2,0.697,0.143,0.669,0.503,0.977,0.1,Fall,Fall Detected
55:54.1,MG-001,2,-0.704,0.581,0.408,0.565,1,-0.409,Fall,Fall Detected
55:54.1,MG-001,2,0.351,0.274,-0.175,0.267,0.478,0.096,Fall,Fall Detected
55:54.2,MG-001,2,0.504,0.533,0.417,0.485,0.844,0.269,Fall,Fall Detected
55:54.2,MG-001,2,-0.273,-0.216,-0.167,0.219,0.386,0.059,Fall,Fall Detected
55:54.2,MG-001,2,0.649,0.485,-0.341,0.492,0.879,0.315,Fall,Fall Detected
55:54.2,MG-001,2,0.195,0.632,-0.031,0.286,0.662,0.123,Fall,Fall Detected
55:54.2,MG-001,2,-0.077,0.56,-0.441,0.359,0.717,-0.043,Fall,Fall Detected
55:54.2,MG-001,2,0.568,0.445,-0.011,0.341,0.721,0.253,Fall,Fall Detected
55:54.2,MG-001,2,-0.421,-0.287,0.533,0.413,0.737,0.121,Fall,Fall Detected
55:54.2,MG-001,2,0.811,0.099,0.438,0.45,0.927,0.08,Fall,Fall Detected
55:54.2,MG-001,2,-0.139,0.692,-0.675,0.502,0.976,-0.096,Fall,Fall Detected
55:54.2,MG-001,2,1.226,0.88,0.128,0.745,1.515,1.079,Fall,Fall Detected
55:54.3,MG-001,2,0.441,1.057,1.435,0.978,1.836,0.467,Fall,Fall Detected
55:54.3,MG-001,2,0.024,-0.543,0.407,0.324,0.678,-0.013,Fall,Fall Detected
55:54.3,MG-001,2,0.857,0.483,0.908,0.75,1.339,0.414,Fall,Fall Detected
55:54.3,MG-001,2,0.45,-0.315,-0.229,0.331,0.595,-0.142,Fall,Fall Detected
55:54.3,MG-001,2,-1.007,-0.62,-0.182,0.603,1.196,0.624,Fall,Fall Detected
55:54.3,MG-001,2,-0.164,-0.511,0.223,0.299,0.581,0.084,Fall,Fall Detected
55:54.3,MG-001,2,-0.652,-0.03,0.06,0.247,0.656,0.019,Fall,Fall Detected
55:54.3,MG-001,2,0.637,-0.105,0.302,0.348,0.713,-0.067,Fall,Fall Detected
55:54.3,MG-001,2,-0.178,0.443,-0.451,0.358,0.657,-0.079,Fall,Fall Detected
55:54.3,MG-001,2,0.287,0.295,0.053,0.212,0.415,0.085,Fall,Fall Detected
55:54.4,MG-001,2,0.435,-0.458,0.395,0.429,0.745,-0.199,Fall,Fall Detected
55:54.4,MG-001,2,-0.055,-0.788,-0.16,0.334,0.806,0.043,Fall,Fall Detected
55:54.4,MG-001,2,-0.568,0.319,-0.949,0.612,1.151,-0.181,Fall,Fall Detected
55:54.4,MG-001,2,0.751,0.649,0.46,0.62,1.094,0.487,Fall,Fall Detected
55:54.4,MG-001,2,-0.205,0.696,-0.205,0.368,0.754,-0.143,Fall,Fall Detected
55:54.4,MG-001,2,-0.003,-0.221,-0.118,0.114,0.251,0.001,Fall,Fall Detected
55:54.4,MG-001,2,0.302,0.275,0.054,0.21,0.412,0.083,Fall,Fall Detected
55:54.4,MG-001,2,-0.047,0.078,-0.744,0.289,0.749,-0.004,Fall,Fall Detected
55:54.4,MG-001,2,-0.552,-0.552,-1.081,0.728,1.333,0.304,Fall,Fall Detected
55:54.5,MG-001,2,-1.022,0.019,-0.043,0.361,1.023,-0.02,Fall,Fall Detected
55:54.5,MG-001,2,0.705,-0.817,0.375,0.632,1.142,-0.576,Fall,Fall Detected
55:54.5,MG-001,2,-0.276,0.243,0.51,0.343,0.629,-0.067,Fall,Fall Detected
55:54.5,MG-001,2,0.116,-0.354,-0.195,0.222,0.42,-0.041,Fall,Fall Detected
55:54.5,MG-001,2,-0.348,-0.941,0.053,0.447,1.005,0.328,Fall,Fall Detected
55:54.5,MG-001,2,0.495,-0.49,0.613,0.533,0.928,-0.243,Fall,Fall Detected
55:54.5,MG-001,2,-0.84,-0.683,-0.405,0.643,1.156,0.574,Fall,Fall Detected
55:54.5,MG-001,2,0.527,0.641,0.021,0.396,0.83,0.337,Fall,Fall Detected
55:54.5,MG-001,2,-0.78,-0.215,-0.294,0.43,0.861,0.168,Fall,Fall Detected
55:54.5,MG-001,2,0.195,-0.453,-0.35,0.333,0.605,-0.089,Fall,Fall Detected
55:54.5,MG-001,2,-0.163,0.248,0.375,0.262,0.478,-0.04,Fall,Fall Detected
55:54.6,MG-001,2,-0.974,0.338,-0.02,0.444,1.032,-0.329,Fall,Fall Detected
55:54.6,MG-001,2,0.029,-0.371,-0.836,0.412,0.916,-0.011,Fall,Fall Detected
55:54.6,MG-001,2,0.053,-1.395,0.212,0.553,1.412,-0.073,Fall,Fall Detected
55:54.6,MG-001,2,0.43,0.329,0.304,0.354,0.621,0.141,Fall,Fall Detected
55:54.6,MG-001,2,-0.78,-0.042,-0.046,0.289,0.782,0.032,Fall,Fall Detected
55:54.6,MG-001,2,0.025,0.33,0.518,0.291,0.615,0.008,Fall,Fall Detected
55:54.6,MG-001,2,1.451,0.179,0.121,0.584,1.467,0.26,Fall,Fall Detected
55:54.6,MG-001,2,0.586,-0.233,-0.491,0.437,0.8,-0.137,Fall,Fall Detected
55:54.6,MG-001,2,-0.369,-0.391,0.148,0.303,0.557,0.144,Fall,Fall Detected
55:54.6,MG-001,2,-0.541,0.101,-0.663,0.435,0.862,-0.055,Fall,Fall Detected
55:54.7,MG-001,2,0.629,-0.326,0.219,0.391,0.742,-0.205,Fall,Fall Detected
55:54.7,MG-001,2,-0.573,0.421,-0.332,0.442,0.785,-0.241,Fall,Fall Detected
55:54.7,MG-001,2,-1.129,-0.509,0.362,0.666,1.29,0.574,Fall,Fall Detected
55:54.7,MG-001,2,0.129,0.23,-0.028,0.129,0.265,0.03,Fall,Fall Detected
55:54.7,MG-001,2,-0.435,-0.992,-0.436,0.621,1.168,0.432,Fall,Fall Detected
55:54.7,MG-001,2,0.699,0.527,-0.26,0.495,0.913,0.368,Fall,Fall Detected
55:54.7,MG-001,2,-0.157,-0.028,-0.914,0.366,0.928,0.004,Fall,Fall Detected
55:54.7,MG-001,2,0.526,-0.752,0.073,0.45,0.921,-0.396,Fall,Fall Detected
55:54.7,MG-001,2,0.458,-0.547,0.123,0.376,0.724,-0.251,Fall,Fall Detected
55:54.7,MG-001,2,-0.113,0.745,-0.225,0.361,0.786,-0.084,Fall,Fall Detected
55:54.8,MG-001,2,-0.119,0.039,1.278,0.479,1.284,-0.005,Fall,Fall Detected
55:54.8,MG-001,2,-0.045,0.108,-0.112,0.088,0.162,-0.005,Fall,Fall Detected
55:54.8,MG-001,2,0.281,0.855,0.112,0.416,0.907,0.24,Fall,Fall Detected
55:54.8,MG-001,2,0.307,0.03,-0.533,0.29,0.616,0.009,Fall,Fall Detected
55:54.8,MG-001,2,0.019,0.054,-0.64,0.238,0.643,0.001,Fall,Fall Detected
55:54.8,MG-001,2,-0.232,-0.437,-0.339,0.336,0.6,0.102,Fall,Fall Detected
55:54.8,MG-001,2,0.639,-0.591,0.436,0.555,0.974,-0.378,Fall,Fall Detected
55:54.8,MG-001,2,-0.009,-0.074,-0.393,0.159,0.4,0.001,Fall,Fall Detected
55:54.8,MG-001,2,0.39,0.009,-0.47,0.29,0.611,0.003,Fall,Fall Detected
55:54.8,MG-001,2,-0.432,-0.033,0.5,0.322,0.662,0.014,Fall,Fall Detected
55:54.9,MG-001,2,0.484,-0.199,0.053,0.245,0.526,-0.096,Fall,Fall Detected
55:54.9,MG-001,2,-0.905,0.679,-0.609,0.731,1.285,-0.615,Fall,Fall Detected
55:54.9,MG-001,2,-0.115,-0.187,-1.228,0.51,1.248,0.021,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:54.9,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:55.0,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:55.0,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:55.0,MG-001,2,2.5,-1.8,0.2,1.5,3.087,-4.5,Fall,Fall Detected
55:55.0,MG-001,2,-0.465,-0.121,-0.518,0.368,0.706,0.056,Fall,Fall Detected
55:55.0,MG-001,2,1.033,0.71,0.05,0.597,1.254,0.733,Fall,Fall Detected
55:55.0,MG-001,2,0.49,0.14,-0.237,0.289,0.562,0.069,Fall,Fall Detected
55:55.0,MG-001,2,0.223,-0.287,1.012,0.507,1.075,-0.064,Fall,Fall Detected
55:55.0,MG-001,2,0.069,-0.071,-0.814,0.318,0.82,-0.005,Fall,Fall Detected
55:55.0,MG-001,2,0.065,-0.404,-0.156,0.208,0.438,-0.026,Fall,Fall Detected
55:55.0,MG-001,2,0.052,0.23,0.085,0.122,0.251,0.012,Fall,Fall Detected
55:55.1,MG-001,2,0.309,0.371,-0.548,0.409,0.731,0.115,Fall,Fall Detected
55:55.1,MG-001,2,0.195,-0.129,0.58,0.301,0.626,-0.025,Fall,Fall Detected
55:55.1,MG-001,2,0.275,1.084,-0.366,0.575,1.176,0.298,Fall,Fall Detected
55:55.1,MG-001,2,0.328,0.331,-0.348,0.336,0.582,0.109,Fall,Fall Detected
55:55.1,MG-001,2,-0.299,0.252,0.75,0.434,0.846,-0.075,Fall,Fall Detected
55:55.1,MG-001,2,0.434,-0.25,0.329,0.338,0.6,-0.109,Fall,Fall Detected
55:55.1,MG-001,2,-0.224,0.13,0.153,0.169,0.301,-0.029,Fall,Fall Detected
55:55.1,MG-001,2,-0.745,-0.811,-0.432,0.663,1.183,0.604,Fall,Fall Detected
55:55.1,MG-001,2,0.204,-0.397,-0.007,0.203,0.446,-0.081,Fall,Fall Detected
55:55.2,MG-001,2,0.478,1.195,-0.441,0.705,1.36,0.571,Fall,Fall Detected
55:55.2,MG-001,2,0.338,-0.172,-0.078,0.196,0.387,-0.058,Fall,Fall Detected
55:55.2,MG-001,2,1.092,0.613,-0.072,0.593,1.255,0.67,Fall,Fall Detected
55:55.2,MG-001,2,0.249,-1.021,0.857,0.709,1.356,-0.254,Fall,Fall Detected
55:55.2,MG-001,2,-0.983,-0.433,-0.538,0.651,1.201,0.426,Fall,Fall Detected
55:55.2,MG-001,2,0.453,0.038,0.797,0.429,0.918,0.017,Fall,Fall Detected
55:55.2,MG-001,2,0.452,-0.385,-0.594,0.477,0.839,-0.174,Fall,Fall Detected
55:55.2,MG-001,2,0.963,-0.456,1.2,0.873,1.605,-0.439,Fall,Fall Detected
55:55.2,MG-001,2,-0.488,0.98,-0.628,0.699,1.262,-0.479,Fall,Fall Detected
55:55.2,MG-001,2,-0.183,0.208,0.451,0.281,0.53,-0.038,Fall,Fall Detected
55:55.2,MG-001,2,-0.761,0.83,-0.519,0.703,1.24,-0.632,Fall,Fall Detected
55:55.3,MG-001,2,-0.43,-0.234,-0.278,0.314,0.563,0.101,Fall,Fall Detected
55:55.3,MG-001,2,0.072,-0.277,0.279,0.209,0.4,-0.02,Fall,Fall Detected
55:55.3,MG-001,2,-0.031,0.219,-0.43,0.227,0.484,-0.007,Fall,Fall Detected
55:55.3,MG-001,2,0.1,-0.172,0.126,0.133,0.236,-0.017,Fall,Fall Detected
55:55.3,MG-001,2,0.229,0.12,0.72,0.356,0.765,0.027,Fall,Fall Detected
55:55.3,MG-001,2,0.406,-0.039,0.312,0.252,0.513,-0.016,Fall,Fall Detected
55:55.3,MG-001,2,-0.744,1.187,0.65,0.86,1.544,-0.883,Fall,Fall Detected
55:55.3,MG-001,2,0.662,1.241,-0.295,0.733,1.438,0.822,Fall,Fall Detected
55:55.3,MG-001,2,0.122,0.145,-0.084,0.117,0.208,0.018,Fall,Fall Detected
55:55.3,MG-001,2,-0.662,-0.292,-0.027,0.327,0.724,0.193,Fall,Fall Detected
55:55.4,MG-001,2,-0.047,-0.209,-0.255,0.17,0.333,0.01,Fall,Fall Detected
55:55.4,MG-001,2,0.083,0.542,0.173,0.266,0.575,0.045,Fall,Fall Detected
55:55.4,MG-001,2,0.032,-0.338,-0.58,0.317,0.672,-0.011,Fall,Fall Detected
55:55.4,MG-001,2,-0.213,-0.283,0.172,0.223,0.394,0.06,Fall,Fall Detected
55:55.4,MG-001,2,-0.503,0.07,0.387,0.32,0.639,-0.035,Fall,Fall Detected
55:55.4,MG-001,2,-0.065,-0.74,0.254,0.353,0.785,0.048,Fall,Fall Detected
55:55.4,MG-001,2,0.01,0.107,0.245,0.121,0.268,0.001,Fall,Fall Detected
55:55.4,MG-001,2,0.008,0.228,-0.41,0.215,0.469,0.002,Fall,Fall Detected
55:55.4,MG-001,2,-0.262,0.764,-0.062,0.363,0.81,-0.2,Fall,Fall Detected
55:55.4,MG-001,2,-0.667,0.131,-1.185,0.661,1.366,-0.087,Fall,Fall Detected
55:55.5,MG-001,2,0.355,0.002,-0.662,0.34,0.751,0.001,Fall,Fall Detected
55:55.5,MG-001,2,-0.585,-0.104,-1.427,0.705,1.545,0.061,Fall,Fall Detected
55:55.5,MG-001,2,-1.129,0.663,0.243,0.678,1.331,-0.748,Fall,Fall Detected
55:55.5,MG-001,2,-0.563,-0.817,0.098,0.493,0.997,0.46,Fall,Fall Detected
55:55.5,MG-001,2,0.042,-0.692,0.519,0.417,0.865,-0.029,Fall,Fall Detected
55:55.5,MG-001,2,-0.402,-0.597,0.865,0.621,1.125,0.24,Fall,Fall Detected
55:55.5,MG-001,2,0.195,-0.575,0.062,0.278,0.611,-0.112,Fall,Fall Detected
55:55.5,MG-001,2,0.457,-0.11,-0.495,0.354,0.683,-0.05,Fall,Fall Detected
55:55.5,MG-001,2,1.194,0.14,-0.366,0.567,1.257,0.168,Fall,Fall Detected
55:55.5,MG-001,2,0.369,0.168,-0.067,0.201,0.411,0.062,Fall,Fall Detected
55:55.6,MG-001,2,-0.127,-0.015,-0.033,0.059,0.133,0.002,Fall,Fall Detected
55:55.6,MG-001,2,-0.174,-0.707,0.274,0.385,0.779,0.123,Fall,Fall Detected
55:55.6,MG-001,2,0.598,0.455,-0.244,0.433,0.791,0.273,Fall,Fall Detected
55:55.6,MG-001,2,0.535,-0.855,0.315,0.568,1.057,-0.458,Fall,Fall Detected
55:55.6,MG-001,2,0.091,-0.094,0.356,0.18,0.38,-0.009,Fall,Fall Detected
55:55.6,MG-001,2,1.285,-0.21,-0.508,0.668,1.398,-0.27,Fall,Fall Detected
55:55.6,MG-001,2,-0.398,0.01,-0.405,0.271,0.568,-0.004,Fall,Fall Detected
55:55.6,MG-001,2,-0.42,-0.388,0.539,0.449,0.785,0.163,Fall,Fall Detected
55:55.6,MG-001,2,1.271,-0.223,0.34,0.611,1.334,-0.283,Fall,Fall Detected
55:55.6,MG-001,2,-0.084,0.412,0.362,0.286,0.555,-0.035,Fall,Fall Detected
55:55.7,MG-001,2,-0.112,-0.088,0.14,0.113,0.199,0.01,Fall,Fall Detected
55:55.7,MG-001,2,-0.172,1.084,-0.151,0.469,1.108,-0.186,Fall,Fall Detected
55:55.7,MG-001,2,0.322,0.081,0.331,0.245,0.469,0.026,Fall,Fall Detected
55:55.7,MG-001,2,-1.004,0.734,-0.238,0.658,1.266,-0.736,Fall,Fall Detected
55:55.7,MG-001,2,-0.283,-0.491,0.268,0.347,0.627,0.139,Fall,Fall Detected
55:55.7,MG-001,2,0.416,0.535,-0.972,0.641,1.185,0.223,Fall,Fall Detected
55:55.7,MG-001,2,0.612,0.372,-0.383,0.456,0.812,0.227,Fall,Fall Detected
55:55.7,MG-001,2,0.164,-0.109,-0.279,0.184,0.341,-0.018,Fall,Fall Detected
55:55.7,MG-001,2,0.205,-0.449,-0.135,0.263,0.512,-0.092,Fall,Fall Detected
55:55.7,MG-001,2,0.027,0.075,-0.097,0.066,0.126,0.002,Fall,Fall Detected
55:55.8,MG-001,2,-0.337,0.803,0.327,0.489,0.93,-0.27,Fall,Fall Detected
55:55.8,MG-001,2,0.25,0.824,-0.089,0.388,0.865,0.206,Fall,Fall Detected
55:55.8,MG-001,2,0.577,0.785,-0.589,0.65,1.138,0.453,Fall,Fall Detected
55:55.8,MG-001,2,-0.527,-0.774,-0.999,0.767,1.369,0.407,Fall,Fall Detected
55:55.8,MG-001,2,0.171,0.273,0.272,0.239,0.422,0.047,Fall,Fall Detected
55:55.8,MG-001,2,1.048,-0.083,0.506,0.546,1.167,-0.087,Fall,Fall Detected
55:55.8,MG-001,2,0.406,-0.825,-0.285,0.505,0.963,-0.335,Fall,Fall Detected
55:55.8,MG-001,2,-0.215,0.16,0.118,0.165,0.293,-0.034,Fall,Fall Detected
55:55.8,MG-001,2,0.63,-0.3,0.084,0.338,0.702,-0.189,Fall,Fall Detected
55:55.8,MG-001,2,-0.019,-0.23,-0.342,0.197,0.413,0.004,Fall,Fall Detected
55:55.9,MG-001,2,0.341,0.211,-0.445,0.333,0.599,0.072,Fall,Fall Detected
55:55.9,MG-001,2,0.143,0.203,0.342,0.229,0.423,0.029,Fall,Fall Detected
55:55.9,MG-001,2,0.62,0.251,-0.209,0.36,0.701,0.156,Fall,Fall Detected
55:55.9,MG-001,2,-0.119,0.151,-0.21,0.16,0.284,-0.018,Fall,Fall Detected
55:55.9,MG-001,2,0.093,-0.677,0.057,0.276,0.686,-0.063,Fall,Fall Detected
55:55.9,MG-001,2,-0.835,-0.945,0.463,0.748,1.343,0.789,Fall,Fall Detected
55:55.9,MG-001,2,0.04,0.07,-0.221,0.111,0.236,0.003,Fall,Fall Detected
55:55.9,MG-001,2,-0.899,0.813,0.224,0.645,1.233,-0.731,Fall,Fall Detected
55:55.9,MG-001,2,0.029,0.264,0.083,0.125,0.278,0.008,Fall,Fall Detected
55:56.0,MG-001,2,0.014,0.04,0.24,0.098,0.244,0.001,Fall,Fall Detected
55:56.0,MG-001,2,0.188,-0.375,-0.122,0.229,0.437,-0.071,Fall,Fall Detected
55:56.0,MG-001,2,0.094,0.309,-0.095,0.166,0.336,0.029,Fall,Fall Detected
55:56.0,MG-001,2,-0.284,0.349,-0.251,0.295,0.515,-0.099,Fall,Fall Detected
55:56.0,MG-001,2,-0.054,-0.48,0.231,0.255,0.536,0.026,Fall,Fall Detected
55:56.0,MG-001,2,0.754,-0.592,0.548,0.632,1.105,-0.447,Fall,Fall Detected
55:56.0,MG-001,2,-0.33,0.006,-0.385,0.24,0.507,-0.002,Fall,Fall Detected
55:56.0,MG-001,2,-0.261,-0.241,-1.192,0.565,1.244,0.063,Fall,Fall Detected
55:56.0,MG-001,2,0.249,0.095,-0.182,0.176,0.323,0.024,Fall,Fall Detected
55:56.0,MG-001,2,-0.418,0.585,0.489,0.497,0.87,-0.245,Fall,Fall Detected
55:56.0,MG-001,2,-1.152,0.294,-0.072,0.506,1.191,-0.338,Fall,Fall Detected
55:56.1,MG-001,2,0.321,-0.423,0.69,0.478,0.87,-0.136,Fall,Fall Detected
55:56.1,MG-001,2,-0.091,-0.264,0.245,0.2,0.371,0.024,Fall,Fall Detected
55:56.1,MG-001,2,-0.264,-0.093,0.763,0.373,0.812,0.025,Fall,Fall Detected
55:56.1,MG-001,2,-0.45,-0.671,0.419,0.513,0.91,0.302,Fall,Fall Detected
55:56.1,MG-001,2,0.456,1.281,-0.568,0.769,1.474,0.584,Fall,Fall Detected
55:56.1,MG-001,2,0.496,-0.32,-0.714,0.51,0.926,-0.159,Fall,Fall Detected
55:56.1,MG-001,2,-0.117,0.389,-0.116,0.207,0.422,-0.045,Fall,Fall Detected
55:56.1,MG-001,2,0.492,0.206,-0.656,0.452,0.846,0.102,Fall,Fall Detected
55:56.1,MG-001,2,0.153,-0.041,0.461,0.218,0.488,-0.006,Fall,Fall Detected
55:56.2,MG-001,2,-0.574,-0.043,0.761,0.459,0.954,0.025,Fall,Fall Detected
55:56.2,MG-001,2,-0.028,-0.029,-0.161,0.073,0.166,0.001,Fall,Fall Detected
55:56.2,MG-001,2,0.192,-0.045,-1.038,0.425,1.056,-0.009,Fall,Fall Detected
55:56.2,MG-001,2,0.155,-0.032,-1.013,0.4,1.026,-0.005,Fall,Fall Detected
55:56.2,MG-001,2,0.252,-0.008,-0.213,0.158,0.33,-0.002,Fall,Fall Detected
55:56.2,MG-001,2,0.254,-0.502,0.141,0.299,0.58,-0.127,Fall,Fall Detected
55:56.2,MG-001,2,-0.207,0.823,1.441,0.824,1.672,-0.171,Fall,Fall Detected
55:56.2,MG-001,2,0.207,-0.608,0.396,0.403,0.754,-0.125,Fall,Fall Detected
55:56.2,MG-001,2,0.503,0.289,0.072,0.288,0.585,0.145,Fall,Fall Detected
55:56.2,MG-001,2,-0.243,-0.267,-0.539,0.35,0.649,0.065,Fall,Fall Detected
55:56.2,MG-001,2,-0.77,-0.424,0.531,0.575,1.027,0.326,Fall,Fall Detected
55:56.3,MG-001,2,-0.197,0.273,-0.116,0.195,0.356,-0.054,Fall,Fall Detected
55:56.3,MG-001,2,-0.418,-0.527,-1.21,0.719,1.385,0.221,Fall,Fall Detected
55:56.3,MG-001,2,0.672,-0.073,-0.294,0.346,0.737,-0.049,Fall,Fall Detected
55:56.3,MG-001,2,-0.513,0.349,0.083,0.315,0.627,-0.179,Fall,Fall Detected
55:56.3,MG-001,2,0.426,-0.396,-0.519,0.447,0.78,-0.169,Fall,Fall Detected
55:56.3,MG-001,2,-0.011,0.23,0.204,0.148,0.308,-0.002,Fall,Fall Detected
55:56.3,MG-001,2,0.171,0.059,0.905,0.379,0.923,0.01,Fall,Fall Detected
55:56.3,MG-001,2,-0.166,-0.184,0.251,0.2,0.353,0.031,Fall,Fall Detected
55:56.3,MG-001,2,-0.285,0.791,-0.401,0.492,0.931,-0.225,Fall,Fall Detected
55:56.3,MG-001,2,-0.08,-0.313,-1.02,0.471,1.07,0.025,Fall,Fall Detected
55:56.4,MG-001,2,-0.263,0.845,-0.644,0.584,1.095,-0.222,Fall,Fall Detected
55:56.4,MG-001,2,0.688,0.739,-0.841,0.756,1.314,0.508,Fall,Fall Detected
55:56.4,MG-001,2,-0.009,0.474,0.106,0.196,0.486,-0.004,Fall,Fall Detected
55:56.4,MG-001,2,0.173,-0.1,0.298,0.19,0.358,-0.017,Fall,Fall Detected
55:56.4,MG-001,2,-0.258,-0.032,-0.52,0.27,0.582,0.008,Fall,Fall Detected
55:56.4,MG-001,2,0.16,0.385,-0.023,0.189,0.418,0.062,Fall,Fall Detected
55:56.4,MG-001,2,0.324,-0.219,0.228,0.257,0.452,-0.071,Fall,Fall Detected
55:56.4,MG-001,2,0.253,0.509,0.639,0.467,0.855,0.129,Fall,Fall Detected
55:56.4,MG-001,2,-0.098,0.025,0.559,0.227,0.568,-0.002,Fall,Fall Detected
55:56.4,MG-001,2,0.363,0.889,-0.296,0.516,1.005,0.323,Fall,Fall Detected
55:56.5,MG-001,2,1.056,0.833,0.521,0.803,1.442,0.879,Fall,Fall Detected
55:56.5,MG-001,2,-0.1,0.212,0.37,0.227,0.438,-0.021,Fall,Fall Detected
55:56.5,MG-001,2,0.319,0.429,0.131,0.293,0.55,0.137,Fall,Fall Detected
55:56.5,MG-001,2,-0.223,-0.637,-0.043,0.301,0.677,0.142,Fall,Fall Detected
55:56.5,MG-001,2,-0.024,0.275,0.102,0.134,0.294,-0.007,Fall,Fall Detected
55:56.5,MG-001,2,0.228,-0.709,-0.318,0.419,0.81,-0.162,Fall,Fall Detected
55:56.5,MG-001,2,-0.011,0.246,0.845,0.367,0.88,-0.003,Fall,Fall Detected
55:56.5,MG-001,2,-0.61,-0.395,0.457,0.487,0.859,0.241,Fall,Fall Detected
55:56.5,MG-001,2,0.375,0.076,-0.248,0.233,0.457,0.029,Fall,Fall Detected
55:56.6,MG-001,2,0.077,-0.139,0.543,0.253,0.566,-0.011,Fall,Fall Detected
55:56.6,MG-001,2,-0.305,0.071,-0.446,0.274,0.545,-0.022,Fall,Fall Detected
55:56.6,MG-001,2,0.477,0.391,-0.611,0.493,0.868,0.187,Fall,Fall Detected
55:56.6,MG-001,2,0.122,0.059,0.033,0.071,0.14,0.007,Fall,Fall Detected
55:56.6,MG-001,2,-0.266,-0.374,0.749,0.463,0.878,0.099,Fall,Fall Detected
55:56.6,MG-001,2,0.348,-1.223,-0.587,0.719,1.4,-0.425,Fall,Fall Detected
55:56.6,MG-001,2,-0.614,-0.816,0.123,0.517,1.028,0.501,Fall,Fall Detected
55:56.6,MG-001,2,0.009,0.334,-0.316,0.22,0.46,0.003,Fall,Fall Detected
55:56.6,MG-001,2,-0.174,0.503,0.135,0.271,0.55,-0.087,Fall,Fall Detected
55:56.6,MG-001,2,-0.182,-0.438,0.223,0.281,0.524,0.08,Fall,Fall Detected
55:56.7,MG-001,2,-0.203,0.313,-0.071,0.196,0.38,-0.064,Fall,Fall Detected
55:56.7,MG-001,2,0.096,-0.112,0.477,0.228,0.499,-0.011,Fall,Fall Detected
55:56.7,MG-001,2,0.255,0.583,0.1,0.313,0.644,0.148,Fall,Fall Detected
55:56.7,MG-001,2,0.383,0.36,0.357,0.367,0.636,0.138,Fall,Fall Detected
55:56.7,MG-001,2,0.69,0.047,-0.749,0.496,1.02,0.033,Fall,Fall Detected
55:56.7,MG-001,2,0.213,0.216,-1.048,0.493,1.091,0.046,Fall,Fall Detected
55:56.7,MG-001,2,-0.439,-0.104,0.745,0.429,0.871,0.046,Fall,Fall Detected
55:56.7,MG-001,2,0.544,0.518,-0.456,0.506,0.879,0.282,Fall,Fall Detected
55:56.7,MG-001,2,-1.103,-0.084,-0.05,0.412,1.107,0.093,Fall,Fall Detected
55:56.7,MG-001,2,0.049,0.025,-0.18,0.084,0.188,0.001,Fall,Fall Detected
55:56.7,MG-001,2,-0.65,-0.257,-1.326,0.744,1.499,0.167,Fall,Fall Detected
55:56.8,MG-001,2,0.584,0.092,0.472,0.383,0.756,0.054,Fall,Fall Detected
55:56.8,MG-001,2,0.595,-0.69,-1.065,0.783,1.401,-0.41,Fall,Fall Detected
55:56.8,MG-001,2,-0.061,-0.397,0.56,0.34,0.689,0.024,Fall,Fall Detected
